796,319,502
631,355,502
77,616,484
296,587,486
638,708,498
596,697,507
164,168,456
424,236,475
494,684,510
438,437,497
186,479,476
104,697,499
300,148,478
893,463,482
272,646,501
376,296,468
743,290,491
182,578,510
437,207,475
145,383,485
289,566,473
351,348,485
56,328,452
774,306,492
906,680,492
235,445,491
354,58,450
778,300,450
516,520,497
276,572,497
552,360,486
450,379,486
664,520,472
300,211,466
232,882,546
774,687,489
680,395,503
65,722,522
284,512,515
828,768,526
178,251,457
898,380,495
429,260,488
176,240,489
341,205,486
794,709,505
479,679,512
574,205,471
904,866,530
621,280,455
844,367,457
71,142,452
418,55,439
335,223,478
213,215,464
34,566,485
727,283,469
397,166,467
165,44,434
754,260,469
35,714,509
107,564,477
382,579,513
434,524,467
162,472,493
852,887,529
738,829,507
128,452,459
154,153,454
814,602,521
851,870,521
528,707,506
485,323,495
398,383,504
75,688,507
541,122,475
476,81,455
873,629,493
728,313,492
170,341,464
128,331,462
547,307,481
510,450,492
200,604,490
34,574,494
213,478,471
561,378,477
25,612,510
913,570,545
886,549,535
769,297,460
779,703,489
43,376,504
911,582,475
28,870,531
872,910,570
771,416,525
625,374,482
731,733,504
916,802,549
691,726,500
