604,285,388
327,575,474
479,284,487
137,234,397
672,337,462
881,673,468
898,604,478
558,305,493
440,883,488
740,587,441
291,759,487
484,420,452
171,264,416
259,655,500
449,841,479
162,578,516
693,336,482
270,644,530
83,96,470
340,861,548
278,281,432
482,387,449
129,64,497
236,161,441
134,171,509
80,725,604
300,139,398
710,573,507
383,273,436
168,129,384
440,617,497
352,868,553
806,619,439
504,849,538
734,525,446
429,118,478
893,654,483
944,727,479
452,449,427
906,821,467
534,251,437
168,38,457
374,514,466
478,253,386
709,554,521
180,203,500
246,281,421
161,431,483
26,848,521
82,238,441
255,876,573
278,557,554
530,846,491
374,81,429
199,681,513
255,47,389
375,182,418
216,428,555
264,858,525
844,662,499
778,546,479
26,821,509
540,885,605
818,629,448
282,826,515
290,77,406
602,446,438
426,157,429
871,593,491
422,539,478
925,765,469
828,604,495
544,468,421
642,481,411
524,476,452
221,238,425
225,746,497
91,787,494
807,714,494
619,384,451
463,199,451
499,175,464
447,912,536
383,893,548
145,45,497
225,171,414
217,138,411
449,109,393
203,148,480
201,70,480
337,87,484
414,321,481
883,635,480
430,772,531
349,910,631
851,691,468
883,717,541
424,314,442
124,305,410
188,131,378
375,235,465
58,90,460
294,256,515
739,563,534
344,816,535
393,301,494
676,367,422
442,315,464
514,122,454
577,396,499
395,66,385
623,624,435
