280,415,500
611,598,503
578,513,503
578,604,503
633,681,503
565,753,503
610,787,503
707,759,503
51,708,503
181,642,503
316,617,503
295,542,503
78,509,503
531,346,503
565,353,503
541,554,509
683,637,509
673,497,509
756,484,509
535,324,509
559,293,509
468,304,509
169,509,509
188,435,509
297,503,509
178,594,509
226,617,509
548,699,509
660,816,515
686,839,515
630,774,575
688,767,560
697,831,560
631,796,560
709,652,554
764,694,554
838,797,551
660,813,545
786,655,542
867,699,542
830,831,542
253,867,542
511,648,539
536,741,539
246,785,536
554,662,536
668,499,536
754,483,536
709,846,533
722,816,533
892,772,533
570,736,533
84,816,533
230,684,533
252,671,533
281,538,530
173,599,530
190,855,530
130,846,530
832,551,530
428,666,530
513,668,530
546,700,530
539,557,530
760,359,530
857,759,530
562,713,530
574,482,527
515,621,527
571,508,530
734,516,530
308,699,527
318,621,527
354,602,527
612,581,527
627,612,527
709,757,527
819,519,527
472,719,524
269,678,524
417,538,524
73,868,524
573,407,521
788,296,521
644,611,521
344,694,521
420,564,521
101,666,521
117,622,521
122,678,521
186,719,521
64,766,521
189,523,521
760,896,518
820,797,518
526,468,518
212,548,518
163,520,518
239,580,518
164,687,518
283,491,515
296,472,515
319,506,515
334,487,515
359,501,515
382,487,515
370,539,515
428,693,515
324,642,515
353,627,515
133,577,515
57,633,515
173,847,515
687,775,515
723,643,515
321,383,515
940,750,515
871,723,512
640,785,512
532,583,512
545,596,512
624,699,512
637,715,512
698,413,509
316,680,509
170,681,506
186,677,506
242,470,506
170,532,506
350,283,506
690,356,506
927,851,506
914,671,506
892,595,506
119,797,509
126,751,509
603,482,512
120,529,512
813,378,512
513,422,512
789,299,497
514,248,497
495,261,497
269,532,497
807,798,497
739,808,497
362,391,494
381,498,494
66,692,494
91,642,494
56,627,494
195,299,494
201,263,494
186,349,494
513,405,494
469,705,494
621,667,494
801,715,494
814,560,494
816,616,494
710,331,494
568,575,491
315,633,491
221,337,491
84,388,491
288,350,491
318,388,491
335,330,491
376,229,491
149,259,491
710,521,491
431,302,491
548,593,491
577,649,491
555,751,491
403,435,491
634,330,491
170,514,488
66,593,488
227,630,488
778,637,488
609,404,488
335,280,488
334,218,488
227,236,488
592,265,488
463,243,485
565,292,485
300,401,485
663,644,485
855,590,485
290,189,485
94,571,485
187,420,485
185,376,482
208,371,482
284,376,482
283,255,482
410,139,482
467,600,482
186,595,482
189,644,482
167,688,482
148,552,482
70,315,482
690,551,482
704,595,482
552,632,482
139,479,482
347,371,488
82,423,488
231,328,470
296,355,470
561,263,470
633,333,470
655,270,470
565,191,470
136,232,470
324,544,470
719,504,470
146,310,467
202,264,467
372,193,467
346,50,467
283,167,467
284,13,467
622,427,467
512,439,467
503,389,467
319,522,467
216,529,467
793,390,467
770,273,467
802,408,467
887,405,467
178,312,464
336,283,464
770,390,464
784,285,464
338,22,464
266,36,464
587,203,464
190,44,464
418,457,458
