135,476,180
163,886,180
584,551,180
674,534,184
685,518,184
653,478,184
879,703,184
899,687,184
359,421,179
918,533,179
848,552,174
102,809,174
649,665,192
647,385,192
365,487,192
113,838,192
317,656,192
620,488,186
764,658,186
303,400,186
307,628,186
877,638,191
929,834,191
378,322,197
262,552,197
850,877,194
927,529,196
894,547,196
728,373,197
717,360,197
858,651,197
607,307,199
624,312,199
552,517,199
274,435,199
226,546,202
327,613,202
351,707,202
141,717,202
772,615,202
823,607,202
793,409,202
579,542,198
851,568,198
895,579,198
678,442,187
856,492,184
791,742,177
242,671,177
264,570,177
915,744,193
657,444,208
390,509,208
291,659,208
174,845,208
161,452,208
657,566,208
796,273,210
850,268,210
756,237,210
132,751,210
894,676,205
893,826,207
603,335,223
638,422,223
871,567,223
818,627,223
210,868,223
170,870,223
738,447,219
906,669,219
901,713,219
912,736,219
709,341,220
552,576,220
367,397,220
157,747,220
161,648,220
278,470,217
776,315,209
537,477,213
728,199,216
271,297,216
218,693,216
636,528,216
488,353,215
495,395,215
864,522,220
240,321,220
390,367,225
935,528,225
485,409,225
688,445,225
586,131,225
719,107,225
472,64,234
266,473,234
246,472,234
816,598,229
502,62,229
523,56,229
841,127,231
848,715,231
846,679,228
898,695,228
475,90,237
549,300,237
573,262,237
686,495,237
658,500,237
626,457,237
790,408,237
200,516,243
838,694,243
625,651,243
810,781,243
753,338,243
898,280,243
883,310,243
873,186,241
204,659,241
881,745,259
916,760,259
233,634,259
205,839,259
466,77,259
687,156,259
179,828,263
357,200,240
336,237,240
366,315,208
480,157,226
523,290,223
329,287,239
350,286,239
688,716,239
171,857,257
897,246,257
702,385,249
526,380,260
913,823,281
893,255,281
878,350,281
889,372,281
805,350,281
801,425,265
228,598,265
676,484,265
690,506,265
645,186,265
268,420,288
783,335,288
778,392,288
678,402,288
720,728,286
502,136,286
543,74,286
208,604,293
598,57,296
215,485,296
717,566,296
765,509,296
695,262,296
614,164,296
410,133,296
368,232,296
799,386,296
882,465,296
874,432,296
575,583,302
688,444,302
231,483,310
925,176,310
677,248,310
519,230,328
540,208,328
454,288,328
926,267,328
655,339,328
772,121,319
737,415,319
275,511,310
256,513,310
676,172,315
703,178,315
497,388,321
366,246,321
468,184,321
820,200,332
518,315,332
672,258,339
805,310,337
500,206,345
473,149,345
