782,341,285
755,341,285
756,392,285
700,332,285
675,292,285
648,288,285
648,239,285
695,244,285
634,144,285
827,375,294
812,494,294
608,164,294
642,188,294
732,279,291
766,291,291
827,215,291
493,126,291
515,472,291
402,498,291
409,530,291
418,548,291
426,735,291
408,746,291
421,807,291
491,734,291
545,766,291
718,867,294
733,830,294
751,204,297
733,251,297
801,275,297
759,82,297
543,188,297
480,347,297
539,501,297
463,517,297
812,811,297
833,469,300
697,105,309
708,127,309
774,119,309
496,100,309
639,344,309
772,324,312
768,355,312
827,425,312
775,412,312
545,224,312
530,68,312
824,390,306
746,697,306
674,442,306
599,692,306
736,884,306
873,724,297
607,247,297
685,151,300
569,128,300
565,179,300
585,88,300
576,283,300
777,783,300
777,461,300
789,190,300
849,839,315
585,424,315
751,164,303
728,187,303
647,519,303
658,537,303
652,223,291
674,226,291
414,328,291
381,494,291
656,594,291
694,760,291
558,225,291
655,360,291
700,433,291
377,294,291
760,184,294
517,272,309
644,75,309
573,168,309
592,462,309
762,582,309
796,549,309
742,839,309
817,832,309
793,751,309
859,756,309
645,833,309
738,233,309
694,187,294
380,264,294
374,231,294
351,233,294
374,185,294
402,176,294
466,787,291
707,126,291
621,79,291
634,61,291
655,76,291
583,43,291
549,149,294
487,82,294
374,342,294
571,883,294
798,169,318
759,277,318
735,285,318
747,333,318
799,341,318
824,348,318
776,672,318
634,783,318
591,530,318
587,499,318
599,438,318
595,397,318
598,262,321
662,227,321
833,510,321
917,831,321
827,397,321
826,580,330
764,703,330
762,778,330
806,750,330
833,727,330
656,124,330
816,220,330
781,294,330
869,825,330
867,756,333
734,490,333
809,296,333
874,847,327
894,850,327
804,568,327
832,324,327
805,142,327
813,82,327
691,158,327
657,411,327
632,401,327
885,832,345
853,689,345
770,170,345
792,564,342
840,590,342
791,343,342
733,299,342
792,207,342
704,41,336
793,754,339
834,683,339
725,128,330
748,131,330
718,442,330
704,225,327
752,287,336
843,770,345
829,397,345
839,631,345
899,763,348
863,763,348
906,732,348
889,695,348
867,671,348
816,235,348
798,159,339
761,613,339
851,99,336
828,794,336
816,145,351
833,333,345
742,144,345
721,111,345
911,839,348
821,292,348
812,75,354
677,708,324
663,793,324
577,186,321
618,116,321
570,293,321
586,328,321
610,557,321
626,811,321
833,755,321
827,783,321
744,445,321
759,424,321
730,400,321
786,396,321
814,869,327
729,148,327
740,306,321
897,829,315
895,779,315
816,205,315
835,221,315
804,266,315
642,229,315
678,656,312
852,599,312
857,619,312
622,273,312
525,87,315
591,569,318
770,234,333
782,737,330
495,575,300
537,209,300
423,97,300
461,69,300
792,333,300
825,352,300
736,127,300
834,43,300
774,241,300
419,432,288
312,325,288
306,231,288
328,221,288
342,168,288
338,117,288
403,38,288
756,52,288
688,31,288
737,111,288
650,326,288
753,735,288
720,755,288
738,871,288
656,877,288
863,912,288
525,330,288
335,67,291
