585,491,552
611,482,552
185,558,549
315,524,549
407,559,555
593,706,543
28,276,488
250,58,488
273,32,488
559,435,488
892,66,498
372,810,498
904,85,501
854,97,480
778,203,480
768,29,504
549,675,576
523,622,570
601,596,570
556,734,570
599,697,561
569,538,561
498,828,555
236,585,555
706,325,529
886,132,517
865,117,517
435,912,517
834,98,505
32,287,505
827,171,511
394,889,511
463,824,508
602,147,509
844,126,486
859,72,429
153,227,423
637,227,423
351,332,438
687,345,438
895,58,411
28,418,474
630,330,490
16,545,508
16,502,516
363,16,399
396,16,404
280,16,418
430,16,445
16,461,481
16,573,473
379,16,466
335,16,444
266,16,397
352,16,454
16,498,497
349,16,421
411,912,569
323,16,395
16,583,492
16,521,496
16,469,512
944,65,470
418,16,422
16,299,434
322,16,484
592,16,496
16,381,459
352,16,470
398,16,457
447,16,489
375,912,597
395,16,487
296,16,431
16,282,457
16,303,485
96,266,500
382,106,500
407,531,500
488,706,500
564,256,500
44,381,500
374,124,500
652,237,497
782,330,497
570,633,497
478,728,497
428,640,497
265,477,497
440,392,497
706,450,506
694,466,506
406,559,506
284,529,506
47,557,506
134,443,506
250,377,506
557,684,506
423,802,506
406,752,506
309,750,506
513,305,506
666,372,506
623,124,506
647,304,512
459,373,512
426,310,512
217,609,512
422,714,512
438,687,512
466,706,512
608,553,512
387,823,530
526,403,530
286,653,530
413,810,545
453,843,545
290,665,545
521,662,545
486,840,551
508,799,551
333,728,551
346,757,557
723,526,557
671,532,557
505,803,578
517,662,569
398,860,569
407,819,566
521,639,566
369,684,566
580,693,557
431,864,548
592,611,551
630,649,551
409,845,545
558,733,539
630,446,539
315,632,539
256,586,527
180,537,527
280,427,527
482,604,527
412,813,527
330,567,521
366,523,521
463,724,524
161,567,503
221,485,503
365,667,503
533,585,503
614,451,503
659,402,503
663,342,503
595,353,503
428,359,503
469,350,503
701,349,503
204,435,503
330,787,503
491,743,503
327,648,500
363,254,494
388,580,494
347,533,488
397,327,488
456,201,488
422,448,482
324,450,482
230,481,482
145,541,482
306,365,482
210,279,482
319,265,482
735,147,482
423,27,482
376,226,482
395,311,479
628,402,479
331,541,479
397,566,479
505,146,476
517,236,476
530,375,476
567,252,476
262,156,476
214,179,476
277,311,473
294,339,473
330,304,473
166,273,473
104,229,473
188,443,473
160,585,473
529,560,473
502,473,473
529,346,473
356,59,473
602,229,470
83,423,470
109,371,470
116,447,470
355,373,470
469,267,470
312,35,470
525,155,470
632,374,470
739,106,470
869,89,470
790,180,467
717,354,467
370,136,467
343,172,467
487,184,467
154,308,467
235,301,467
686,121,461
556,125,461
438,181,461
312,279,461
623,310,461
727,244,461
55,313,461
209,244,461
348,61,461
586,158,458
121,389,458
553,254,455
509,297,455
551,364,455
648,251,455
782,181,455
794,152,455
371,279,446
374,317,446
541,144,446
567,149,446
725,153,446
696,131,446
796,308,446
319,377,452
320,412,452
264,217,452
597,272,452
705,421,452
406,348,452
288,67,452
774,39,470
334,477,494
340,160,491
529,348,491
523,421,464
768,327,452
482,267,434
632,251,434
624,229,437
263,30,437
523,220,428
655,204,428
251,212,428
121,190,428
406,124,428
662,81,428
822,68,428
804,45,428
352,242,428
324,242,428
695,65,422
408,108,422
242,75,422
835,46,416
661,71,416
626,122,434
65,242,434
228,322,434
793,96,413
277,138,413
137,140,413
699,86,407
695,64,407
143,509,488
109,389,494
116,314,494
352,443,509
197,386,509
257,414,509
245,601,509
160,383,506
241,269,485
295,250,485
283,169,485
355,30,446
690,386,446
734,332,440
257,314,440
146,295,440
759,276,431
669,137,431
716,79,431
347,265,431
117,272,431
622,121,410
382,105,410
757,66,410
277,243,425
536,248,425
767,105,425
254,123,425
404,426,485
806,43,485
753,94,485
820,61,485
628,247,485
772,384,485
213,494,491
63,346,491
221,90,491
584,285,494
781,210,494
71,547,494
352,691,492
415,719,492
428,679,492
445,757,492
324,631,492
189,307,492
726,373,492
469,513,492
384,319,502
666,418,490
252,597,490
229,291,490
278,463,490
649,392,486
167,360,486
445,489,482
517,678,482
248,622,482
580,565,478
322,67,470
628,423,470
198,235,452
410,392,452
438,172,433
300,191,442
397,288,442
428,221,457
621,497,457
31,526,491
631,373,515
592,200,514
517,378,514
334,819,514
311,465,517
174,548,517
545,485,517
548,509,517
466,813,520
403,847,520
275,260,509
148,509,509
431,769,496
210,291,505
274,178,505
371,430,505
457,844,505
552,163,505
119,378,505
302,333,505
40,449,502
277,234,502
505,426,502
586,645,514
453,225,487
328,569,477
456,551,477
423,625,477
570,288,477
114,519,477
54,587,477
142,604,477
494,408,465
558,437,465
388,354,480
138,439,480
696,448,468
483,622,513
617,525,501
639,536,501
658,211,462
736,333,462
355,118,459
586,291,459
690,426,459
654,435,456
287,203,456
372,657,525
396,646,525
359,364,444
598,204,444
267,153,423
527,192,423
523,140,414
820,62,450
696,361,483
249,648,510
477,408,510
409,555,528
519,544,528
493,690,528
380,750,567
469,870,582
71,196,420
215,203,420
638,174,414
266,163,414
517,728,579
450,720,576
397,755,576
435,826,546
360,657,546
621,594,543
525,618,543
398,773,543
496,673,552
580,642,552
461,583,555
489,575,555
616,365,528
297,608,534
320,576,534
168,499,531
244,620,531
562,694,528
561,578,522
726,395,519
395,600,519
168,192,468
249,375,468
216,369,468
742,262,459
395,26,438
513,188,441
694,322,438
325,175,429
776,41,429
359,139,432
316,651,480
555,642,480
771,115,408
200,95,408
205,75,405
221,83,405
354,31,399
152,184,438
178,223,444
440,262,444
468,366,468
282,395,468
681,375,474
322,478,513
313,535,513
155,237,489
246,190,471
336,112,471
357,509,465
382,518,465
304,471,465
319,526,465
244,520,465
606,495,471
576,500,471
320,386,471
140,565,471
601,375,510
362,878,510
392,737,516
386,289,463
394,236,463
443,534,481
213,308,475
225,319,475
571,598,475
301,680,497
621,625,534
625,194,448
473,123,462
397,184,436
147,425,500
412,323,471
250,211,449
301,442,464
529,413,526
243,341,503
372,689,496
306,644,497
667,331,498
362,835,566
354,141,448
426,548,501
356,341,506
132,452,513
418,771,529
324,32,462
288,75,464
638,482,532
63,309,453
768,170,429
573,694,567
668,121,504
410,826,509
813,173,482
933,66,429
335,358,520
760,325,507
96,245,426
578,434,540
92,292,509
307,18,468
604,291,522
171,414,469
734,256,477
672,115,409
510,219,509
370,166,501
838,203,507
911,68,480
336,140,498
318,160,423
660,386,532
657,545,557
559,478,546
591,683,572
103,264,433
408,843,585
26,585,476
451,231,511
336,16,466
610,44,491
20,547,481
