609,465,198
788,546,222
572,457,261
669,657,235
579,458,197
199,170,327
680,571,185
298,574,222
89,428,248
737,448,217
463,120,250
317,188,230
409,110,348
256,449,237
385,591,195
202,441,182
334,406,297
585,566,172
430,683,161
727,374,216
856,211,288
733,468,252
549,440,207
595,309,240
538,469,203
717,399,246
788,343,218
775,42,327
894,326,310
789,829,139
928,120,288
935,684,205
702,579,186
93,541,250
667,702,157
359,128,266
673,202,248
205,490,213
577,94,274
776,349,241
36,434,249
370,580,277
799,484,316
285,649,144
506,26,363
856,912,168
270,548,183
560,473,237
642,713,215
537,575,186
485,694,186
511,177,282
453,259,285
607,73,375
238,68,304
585,290,310
517,760,160
637,793,181
