892,380,296
930,370,296
781,449,281
762,428,281
894,369,278
711,384,272
823,660,269
922,717,266
872,765,266
68,314,263
36,277,263
902,417,254
814,853,254
438,481,251
206,375,248
574,485,248
429,754,245
915,345,245
311,484,236
523,455,248
726,848,248
607,903,230
94,298,227
573,478,227
213,296,230
193,612,230
642,745,230
256,521,224
691,669,221
405,758,239
531,829,233
463,800,194
642,851,194
598,877,194
851,869,194
774,790,203
548,863,203
343,588,203
268,653,203
617,591,214
715,638,214
280,605,208
262,678,208
557,841,199
343,668,196
445,757,196
358,779,184
364,800,184
867,881,193
339,459,217
506,779,223
93,242,238
481,745,238
402,414,250
426,447,250
633,375,250
674,513,250
626,529,250
652,582,250
236,504,250
279,537,250
54,250,250
27,342,250
799,466,250
184,223,250
363,344,250
661,412,250
847,825,250
436,677,250
683,671,247
823,836,247
614,364,247
678,490,247
229,538,247
829,466,247
709,662,243
726,691,243
616,726,243
885,769,243
387,725,243
445,693,243
164,408,243
122,540,243
807,398,243
761,514,243
184,396,241
135,184,241
381,542,241
415,527,241
340,362,241
756,410,241
723,737,241
671,703,241
721,798,241
859,602,234
829,526,234
851,577,234
629,707,234
566,682,234
592,592,234
406,580,234
201,642,234
149,274,234
710,824,234
664,828,234
422,778,234
382,374,234
350,443,234
384,703,230
298,328,230
89,425,230
936,864,230
647,901,230
60,617,232
371,499,232
158,576,225
771,749,225
579,857,225
401,801,225
816,857,224
615,786,219
362,561,219
61,558,219
437,803,219
527,732,219
354,738,219
670,835,219
702,588,219
709,568,219
729,841,219
496,539,219
409,450,219
389,766,219
752,703,215
711,703,215
806,796,215
594,803,215
383,542,215
682,786,215
530,642,215
393,654,215
105,345,219
259,489,219
239,640,227
452,440,227
765,704,227
529,506,215
516,523,215
431,489,215
777,773,215
566,613,213
467,561,213
50,401,213
10,364,213
201,589,213
304,612,213
361,717,213
500,846,213
663,619,213
693,857,212
695,676,212
206,533,212
247,621,212
273,631,212
546,695,203
524,693,203
505,757,203
349,644,203
881,873,203
665,876,203
344,565,203
97,476,203
63,470,203
430,744,203
842,909,197
475,850,197
446,712,197
361,748,195
534,861,195
317,690,195
304,675,195
630,826,195
901,887,195
610,900,183
518,842,183
467,724,202
696,733,206
303,581,206
275,517,206
440,585,206
655,652,206
756,780,223
125,524,223
875,844,224
498,481,231
313,525,231
289,655,231
472,785,239
153,505,239
171,499,239
205,474,239
789,716,239
89,546,239
448,600,239
805,672,251
374,427,255
384,410,255
393,464,255
508,481,257
538,490,257
608,565,257
901,845,257
307,335,257
815,418,257
720,541,262
760,538,262
471,481,262
575,502,262
161,283,262
176,327,262
918,371,264
861,673,264
609,366,267
227,278,267
666,406,276
820,431,276
791,615,261
487,371,257
279,512,257
475,571,253
526,515,253
780,390,253
907,746,253
835,845,253
702,795,253
509,706,253
847,406,251
28,224,251
105,412,247
662,857,244
73,281,244
315,415,239
379,439,239
137,255,237
186,428,237
800,742,237
909,821,237
944,815,237
943,834,237
257,629,235
333,726,235
168,556,235
120,359,235
114,287,226
579,596,220
180,464,220
320,705,214
404,323,231
559,480,259
482,502,259
805,690,259
667,536,259
534,599,263
550,503,263
829,503,242
526,898,219
715,433,236
595,484,260
16,502,238
944,435,266
778,912,228
626,912,185
16,350,228
944,699,236
750,912,236
681,912,213
16,400,251
944,886,232
16,383,212
16,439,212
829,912,243
717,912,199
825,912,187
944,386,289
691,912,193
16,155,259
16,443,248
776,912,190
16,330,214
16,362,251
16,300,227
936,912,198
869,912,201
659,912,200
16,405,204
385,578,225
307,585,228
75,486,217
263,525,240
340,410,229
585,618,247
745,818,206
24,416,223
110,346,258
509,587,244
934,729,244
885,903,219
916,904,200
133,369,251
277,539,217
576,859,193
556,705,236
726,578,260
499,714,228
554,800,217
897,433,271
20,301,249
143,341,262
51,510,224
700,759,224
376,819,205
18,560,242
302,666,227
572,466,243
267,670,246
386,695,206
688,909,232
503,443,256
385,537,260
932,653,230
879,422,246
102,149,273
821,842,221
540,724,210
618,849,218
924,618,238
917,891,222
882,661,265
171,209,242
491,498,216
854,471,259
341,623,211
507,576,212
884,646,248
128,461,244
502,459,221
277,603,251
369,486,220
851,911,245
926,863,259
771,580,224
643,782,252
70,441,216
747,463,236
86,183,270
744,390,274
928,659,248
596,437,263
53,594,231
103,173,271
219,356,252
900,878,252
161,225,241
145,516,215
860,911,224
356,481,264
428,639,202
63,582,207
693,716,232
279,319,261
734,376,235
387,605,208
618,561,236
167,284,222
365,657,196
696,397,233
747,622,258
478,630,207
584,590,264
543,743,197
71,163,252
487,710,196
144,615,233
347,659,212
131,569,219
179,628,236
702,475,242
593,403,235
561,580,226
385,446,236
19,257,230
245,261,236
305,501,251
524,564,213
352,607,218
740,646,244
748,849,243
726,495,271
214,477,258
427,336,249
752,625,219
821,486,239
595,649,260
467,608,210
126,482,209
284,497,209
818,857,204
913,842,201
654,710,203
764,682,215
367,574,204
659,776,234
565,637,222
406,621,204
234,551,220
353,762,194
131,260,225
346,438,266
472,514,266
686,474,277
377,761,229
655,687,231
914,675,247
619,493,227
648,861,221
124,333,221
282,634,248
253,597,197
802,599,230
790,850,213
279,560,223
593,721,233
447,450,242
27,436,251
877,858,216
410,719,237
616,382,240
782,601,235
39,381,247
46,354,229
227,254,230
698,456,235
467,364,231
102,208,245
139,579,250
357,329,273
539,398,239
475,345,260
898,644,226
865,834,251
691,372,243
354,300,249
110,597,238
354,508,233
686,767,258
281,544,259
340,423,263
547,722,240
440,387,274
259,577,256
513,683,212
449,505,231
728,816,256
681,423,271
165,531,246
662,397,262
385,487,257
291,566,235
491,697,242
772,757,252
844,899,225
511,474,242
591,755,241
257,341,235
53,459,248
670,646,227
495,591,264
576,435,261
218,333,243
670,734,260
358,467,223
728,480,247
564,610,237
419,550,237
259,571,229
315,569,241
428,424,255
442,418,229
544,471,257
722,571,241
444,433,267
60,524,252
466,616,248
708,688,265
335,712,238
637,406,246
443,347,240
271,556,231
619,663,215
836,504,252
349,544,242
757,569,229
645,448,272
398,525,263
900,809,249
807,448,285
641,729,245
635,506,265
574,533,228
167,301,243
233,490,231
583,723,231
599,508,260
334,575,227
202,366,267
766,833,226
464,474,249
830,809,209
333,685,230
477,597,231
169,516,219
610,687,249
552,825,218
447,590,256
319,677,228
750,587,234
458,445,262
495,488,241
880,813,250
711,733,224
49,577,220
739,423,265
