187,653,195
311,679,253
315,607,284
753,220,318
351,385,284
559,229,236
178,694,208
854,438,254
851,613,172
892,850,210
806,607,210
667,361,267
808,179,298
769,672,239
893,473,206
241,591,204
150,429,213
192,433,196
268,726,272
222,582,203
524,229,233
716,677,272
581,364,231
135,886,157
531,530,198
904,72,281
630,133,228
188,469,234
869,857,153
330,399,262
717,468,186
728,62,323
828,77,237
218,409,219
700,69,288
639,261,293
916,294,247
476,247,258
595,487,243
872,568,227
632,373,297
436,325,322
746,527,248
651,318,233
368,320,210
285,308,224
582,433,223
470,212,263
708,126,345
818,257,314
280,538,268
353,556,302
870,795,223
494,250,207
914,543,201
653,62,264
944,260,285
820,870,139
277,728,176
778,144,245
944,723,177
873,864,207
823,810,253
902,843,253
337,518,309
906,877,198
700,238,259
347,459,313
884,449,259
198,618,261
200,831,235
524,246,322
758,461,231
903,334,309
527,158,278
