893,342,268
909,603,268
416,142,268
192,184,268
902,108,268
647,29,268
141,99,247
151,68,247
141,138,247
610,779,247
643,794,247
597,811,247
526,789,247
455,766,247
829,653,247
761,778,247
711,813,247
788,833,247
837,782,247
829,558,247
274,78,247
242,230,247
206,186,247
591,762,256
629,757,256
720,752,256
853,695,256
828,247,256
913,250,256
933,240,256
930,211,256
910,175,256
624,64,256
610,44,256
239,132,256
160,375,256
77,527,256
170,616,256
64,42,256
75,66,256
69,208,256
96,235,256
356,29,256
472,222,256
797,137,256
949,155,256
949,190,256
314,162,238
769,328,238
886,607,253
882,574,253
746,211,253
56,263,244
48,393,244
27,328,244
170,104,244
221,93,244
72,101,244
54,113,244
51,132,244
65,150,244
313,237,244
760,633,247
769,810,238
709,722,238
872,291,238
455,168,238
441,143,238
879,265,238
898,275,238
253,385,238
36,196,238
43,496,238
866,640,259
680,773,259
887,661,259
939,550,259
811,107,259
894,162,253
916,382,253
857,525,253
68,417,253
130,32,253
96,295,253
925,510,298
899,227,298
912,125,298
811,46,298
690,153,298
495,81,298
116,87,298
120,47,298
100,63,298
43,177,298
262,112,283
273,177,283
157,71,283
64,109,283
39,232,283
847,52,283
856,150,283
898,243,283
633,637,283
682,819,121
678,759,130
712,716,145
115,488,145
863,846,145
722,855,145
815,666,157
793,706,157
821,762,157
689,820,157
799,867,142
515,785,142
824,724,154
806,687,154
632,860,154
804,798,172
848,792,172
830,820,193
862,803,193
863,858,193
734,864,193
232,432,193
53,275,193
210,638,193
791,820,211
800,873,211
11,385,211
157,562,211
841,835,208
620,778,208
872,514,208
920,477,208
769,627,205
739,617,205
881,693,205
68,523,205
34,461,205
378,817,217
693,822,217
811,786,217
104,504,217
782,792,232
807,811,232
816,864,232
873,805,232
938,647,232
621,769,232
718,745,232
53,577,232
213,76,232
895,88,286
877,567,286
912,814,151
854,788,151
746,748,151
778,697,151
500,713,127
535,725,127
633,772,127
619,750,127
792,740,142
738,838,142
885,770,160
780,829,160
891,832,160
894,855,160
248,479,160
898,801,139
803,767,175
771,847,175
808,820,175
765,779,175
429,757,175
74,437,175
45,434,175
547,517,175
679,867,172
901,816,172
823,685,193
80,261,193
30,311,202
65,230,202
127,500,196
144,513,196
153,542,196
225,551,196
813,617,196
791,691,196
654,792,196
693,822,181
649,817,181
893,789,181
890,846,181
579,159,357
605,178,357
477,147,357
426,118,357
901,178,357
601,200,357
851,303,342
876,301,342
428,205,342
579,240,342
644,129,342
909,187,339
904,209,339
880,341,339
935,343,339
878,146,360
862,227,354
463,132,354
666,110,372
700,116,372
898,150,372
921,170,372
937,147,372
943,184,372
768,170,366
383,167,345
841,348,342
876,360,342
913,375,342
938,367,342
787,141,342
164,152,336
181,154,336
125,132,336
920,231,342
863,286,321
872,435,321
50,197,324
44,136,324
384,135,324
907,514,318
413,438,297
789,671,279
770,663,279
873,452,279
109,31,279
78,44,279
221,494,282
255,527,282
678,163,252
856,165,255
825,195,255
52,456,270
84,449,270
231,581,270
19,166,270
41,148,270
93,64,270
98,46,270
383,98,291
642,474,276
693,709,270
889,711,270
867,720,270
877,762,261
798,699,252
657,910,237
812,880,237
747,872,237
418,705,237
840,187,270
901,699,279
749,67,357
101,36,342
160,14,342
389,94,327
419,48,327
473,56,327
510,70,327
613,64,327
765,114,327
304,267,327
750,142,316
752,215,316
130,92,316
447,74,315
135,58,315
331,102,315
123,163,315
878,82,315
89,173,314
214,89,307
48,111,307
155,323,307
106,291,307
299,29,307
281,41,300
943,536,298
929,375,298
845,144,305
827,198,305
802,214,305
908,167,305
908,62,305
144,45,302
128,33,308
523,111,308
755,34,308
929,118,306
921,470,306
923,444,306
265,18,306
616,65,356
258,43,354
911,724,229
863,859,229
96,299,229
835,858,254
518,81,255
713,84,255
864,207,264
881,736,264
334,12,264
157,451,262
643,58,367
836,56,366
734,78,371
875,149,329
136,32,328
72,92,332
319,62,332
874,177,335
158,41,323
805,77,308
278,58,308
221,117,308
69,277,288
71,131,288
249,39,288
133,35,284
393,42,284
911,205,291
143,133,291
135,216,291
910,656,282
932,644,282
408,292,282
74,273,262
211,294,262
875,302,260
765,834,227
781,886,227
452,838,227
457,807,227
75,105,227
910,617,227
837,754,227
785,703,227
890,332,227
629,494,227
865,737,251
