387,706,579
436,904,576
784,79,501
797,280,465
646,196,462
268,307,456
342,234,456
249,252,450
406,86,429
600,378,423
818,270,392
679,125,438
635,415,456
499,76,459
279,206,459
699,553,477
543,816,477
426,264,483
225,862,483
429,60,495
663,229,495
783,410,501
570,76,488
557,166,389
456,64,383
725,312,433
441,498,508
703,520,547
567,294,407
64,857,560
343,597,540
371,247,487
325,231,408
356,299,417
637,419,428
568,222,430
653,389,441
526,199,446
635,497,469
502,163,473
493,794,485
531,230,486
391,671,516
21,827,525
431,602,526
371,259,534
301,476,543
530,706,547
332,539,566
170,543,574
199,710,580
350,818,592
427,401,435
350,302,531
95,728,572
301,668,593
434,310,424
563,312,425
492,535,454
441,298,487
324,336,497
447,360,504
352,789,504
662,503,511
189,513,551
388,446,508
